ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In NicPlugInOutRules.java,com.cloud.network.rules.NicPlugInOutRules,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In class com.cloud.network.rules.NicPlugInOutRules,com.cloud.network.rules.NicPlugInOutRules,true,com.cloud.network.rules.NicPlugInOutRules,69,143,0,1882,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,"In method com.cloud.network.rules.NicPlugInOutRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.NicPlugInOutRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At NicPlugInOutRules.java:[line 119],com.cloud.network.rules.NicPlugInOutRules,true,119,119,694,694,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,At NicPlugInOutRules.java:[line 119],com.cloud.network.rules.NicPlugInOutRules,119,119,689,689,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,84bac9234312b8c823d811d222934ee9,2,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In NicPlugInOutRules.java,com.cloud.network.rules.NicPlugInOutRules,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In class com.cloud.network.rules.NicPlugInOutRules,com.cloud.network.rules.NicPlugInOutRules,true,com.cloud.network.rules.NicPlugInOutRules,69,143,0,1882,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,"In method com.cloud.network.rules.NicPlugInOutRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.NicPlugInOutRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At NicPlugInOutRules.java:[line 122],com.cloud.network.rules.NicPlugInOutRules,true,122,122,804,804,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,At NicPlugInOutRules.java:[line 122],com.cloud.network.rules.NicPlugInOutRules,122,122,801,801,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,84bac9234312b8c823d811d222934ee9,3,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NicPlugInOutRules.java,com.cloud.network.rules.NicPlugInOutRules,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In class com.cloud.network.rules.NicPlugInOutRules,com.cloud.network.rules.NicPlugInOutRules,true,com.cloud.network.rules.NicPlugInOutRules,157,216,0,1068,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In method com.cloud.network.rules.NicPlugInOutRules.getNicsToChangeOnRouter(NetworkTopologyVisitor),com.cloud.network.rules.NicPlugInOutRules,getNicsToChangeOnRouter,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Lcom/cloud/utils/Pair;,false,true,At NicPlugInOutRules.java:[line 176],com.cloud.network.rules.NicPlugInOutRules,true,176,176,213,213,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,At NicPlugInOutRules.java:[line 176],com.cloud.network.rules.NicPlugInOutRules,176,176,210,210,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,eafc9cce6013ad45532281cdb56c16b5,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NicPlugInOutRules.java,com.cloud.network.rules.NicPlugInOutRules,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In class com.cloud.network.rules.NicPlugInOutRules,com.cloud.network.rules.NicPlugInOutRules,true,com.cloud.network.rules.NicPlugInOutRules,157,216,0,1068,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In method com.cloud.network.rules.NicPlugInOutRules.getNicsToChangeOnRouter(NetworkTopologyVisitor),com.cloud.network.rules.NicPlugInOutRules,getNicsToChangeOnRouter,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Lcom/cloud/utils/Pair;,false,true,At NicPlugInOutRules.java:[line 199],com.cloud.network.rules.NicPlugInOutRules,true,199,199,437,437,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,At NicPlugInOutRules.java:[line 199],com.cloud.network.rules.NicPlugInOutRules,199,199,434,434,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,eafc9cce6013ad45532281cdb56c16b5,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In NicPlugInOutRules.java,com.cloud.network.rules.NicPlugInOutRules,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In class com.cloud.network.rules.NicPlugInOutRules,com.cloud.network.rules.NicPlugInOutRules,true,com.cloud.network.rules.NicPlugInOutRules,157,216,0,1068,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,In method com.cloud.network.rules.NicPlugInOutRules.getNicsToChangeOnRouter(NetworkTopologyVisitor),com.cloud.network.rules.NicPlugInOutRules,getNicsToChangeOnRouter,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Lcom/cloud/utils/Pair;,false,true,At NicPlugInOutRules.java:[line 206],com.cloud.network.rules.NicPlugInOutRules,true,206,206,570,570,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,At NicPlugInOutRules.java:[line 206],com.cloud.network.rules.NicPlugInOutRules,206,206,567,567,NicPlugInOutRules.java,com/cloud/network/rules/NicPlugInOutRules.java,java/com/cloud/network/rules/NicPlugInOutRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,eafc9cce6013ad45532281cdb56c16b5,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,53,92,0,1416,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,"In method com.cloud.network.rules.PrivateGatewayRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.PrivateGatewayRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At PrivateGatewayRules.java:[line 65],com.cloud.network.rules.PrivateGatewayRules,true,65,65,115,115,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 65],com.cloud.network.rules.PrivateGatewayRules,65,65,112,112,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a9abbc4ef1f5bd4c20c816e887968038,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,53,92,0,1416,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,"In method com.cloud.network.rules.PrivateGatewayRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.PrivateGatewayRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At PrivateGatewayRules.java:[line 78],com.cloud.network.rules.PrivateGatewayRules,true,78,78,539,539,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 78],com.cloud.network.rules.PrivateGatewayRules,78,78,534,534,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a9abbc4ef1f5bd4c20c816e887968038,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,53,92,0,1416,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,"In method com.cloud.network.rules.PrivateGatewayRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.PrivateGatewayRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At PrivateGatewayRules.java:[line 81],com.cloud.network.rules.PrivateGatewayRules,true,81,81,752,752,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 81],com.cloud.network.rules.PrivateGatewayRules,81,81,749,749,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b9e8f54897db1a025cfae5aacc10abb1,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,53,92,0,1416,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,"In method com.cloud.network.rules.PrivateGatewayRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.PrivateGatewayRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At PrivateGatewayRules.java:[line 86],com.cloud.network.rules.PrivateGatewayRules,true,86,86,814,814,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 86],com.cloud.network.rules.PrivateGatewayRules,86,86,811,811,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b9e8f54897db1a025cfae5aacc10abb1,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,53,92,0,1416,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,"In method com.cloud.network.rules.PrivateGatewayRules.accept(NetworkTopologyVisitor, VirtualRouter)",com.cloud.network.rules.PrivateGatewayRules,accept,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;Lcom/cloud/network/router/VirtualRouter;)Z,false,true,At PrivateGatewayRules.java:[line 88],com.cloud.network.rules.PrivateGatewayRules,true,88,88,862,862,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 88],com.cloud.network.rules.PrivateGatewayRules,88,88,859,859,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,a9abbc4ef1f5bd4c20c816e887968038,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,120,148,0,600,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In method com.cloud.network.rules.PrivateGatewayRules.destroyPrivateGateway(NetworkTopologyVisitor),com.cloud.network.rules.PrivateGatewayRules,destroyPrivateGateway,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Z,false,true,At PrivateGatewayRules.java:[line 122],com.cloud.network.rules.PrivateGatewayRules,true,122,122,65,65,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 122],com.cloud.network.rules.PrivateGatewayRules,122,122,62,62,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,edbd96d2ad7742bcbf319bd1230790df,0,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,120,148,0,600,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In method com.cloud.network.rules.PrivateGatewayRules.destroyPrivateGateway(NetworkTopologyVisitor),com.cloud.network.rules.PrivateGatewayRules,destroyPrivateGateway,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Z,false,true,At PrivateGatewayRules.java:[line 128],com.cloud.network.rules.PrivateGatewayRules,true,128,128,123,123,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 128],com.cloud.network.rules.PrivateGatewayRules,128,128,120,120,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,edbd96d2ad7742bcbf319bd1230790df,1,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,120,148,0,600,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In method com.cloud.network.rules.PrivateGatewayRules.destroyPrivateGateway(NetworkTopologyVisitor),com.cloud.network.rules.PrivateGatewayRules,destroyPrivateGateway,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Z,false,true,At PrivateGatewayRules.java:[line 133],com.cloud.network.rules.PrivateGatewayRules,true,133,133,196,196,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 133],com.cloud.network.rules.PrivateGatewayRules,133,133,193,193,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,481308a5cd8d1a861f8b45cff594c30e,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In PrivateGatewayRules.java,com.cloud.network.rules.PrivateGatewayRules,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In class com.cloud.network.rules.PrivateGatewayRules,com.cloud.network.rules.PrivateGatewayRules,true,com.cloud.network.rules.PrivateGatewayRules,120,148,0,600,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,In method com.cloud.network.rules.PrivateGatewayRules.destroyPrivateGateway(NetworkTopologyVisitor),com.cloud.network.rules.PrivateGatewayRules,destroyPrivateGateway,(Lorg/apache/cloudstack/network/topology/NetworkTopologyVisitor;)Z,false,true,At PrivateGatewayRules.java:[line 140],com.cloud.network.rules.PrivateGatewayRules,true,140,140,261,261,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,At PrivateGatewayRules.java:[line 140],com.cloud.network.rules.PrivateGatewayRules,140,140,258,258,PrivateGatewayRules.java,com/cloud/network/rules/PrivateGatewayRules.java,java/com/cloud/network/rules/PrivateGatewayRules.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,edbd96d2ad7742bcbf319bd1230790df,2,4,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
